🇨🇳 港•台,#genre#
寰宇新闻台,http://2023.stream-link.org/playlist/global_tw
寰宇新闻台,http://jiandjh.51vip.biz:9000/jmsytb.m3u8?c=5
寰宇新闻台,http://www.yshmzmc.top/gtjm.php?id=live1222
寰宇新闻台,http://158.101.151.82:9000/jmsytb.m3u8?c=14
寰宇新闻台,http://pull-l3-cny.douyincdn.com/third/stream-a9e3982a798d13ba350075af6cff4119.m3u8
TVBS HD,http://2023.stream-link.org/playlist/tvbs
TVBS HD,http://2023.stream-link.org/playlist/tvbs
TVBS歡樂台HD,http://www.336699.live:1935/blockfour/4gtv-4gtv068.stream/playlist.m3u8
TVBS新闻,http://2023.stream-link.org/playlist/tvbs_news
TVBS新闻,http://jiandjh.51vip.biz:9000/jmsytb.m3u8?c=2
TVBS新闻,http://line.premiumpowers.net:80/Manuel/1234567/941622
TVBS新闻,http://2023.stream-link.org/playlist/tvbs_news
TVBS新闻,http://pull-l3-cny.douyincdn.com/third/stream-e6b6ef594c30eb3f3de0fa4ba0ce86e6.m3u8
TVBS新闻,http://line.premiumpowers.net:80/Manuel/1234567/941622
TVBS亚洲台,http://line.premiumpowers.net:80/Manuel/1234567/941621
TVBS亚洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲台,http://pull-l3-cny.douyincdn.com/third/stream-9f6ea8b662a55d5fa562ebaeb2880bfc.m3u8
三立LIVE,http://2023.stream-link.org/playlist/set_news.flv
三立LIVE+,http://2023.stream-link.org/playlist/set_news+.flv
三立財經,http://2023.stream-link.org/playlist/set_inews.flv
三立財經,http://www.336699.live:1935/blocksix/4gtv-live089.stream/chunklist.m3u8
三立新聞,http://123.51.230.64:18543/http/192.168.1.9:8081/hls/65/807/ch18.m3u8
东森新闻,http://www.336699.live:1935/blocksix/4gtv-live114.stream/chunklist.m3u8
东森新闻,http://www.yshmzmc.top/gtjm.php?id=live1014
东森LIVE,http://2023.stream-link.org/playlist/ebc_news
东森LIVE,http://jiandjh.51vip.biz:9000/jmsytb.m3u8?c=1
东森LIVE,http://158.101.151.82:9000/jmsytb.m3u8?c=2
东森LIVE,http://2023.stream-link.org/playlist/ebc_news
東森財經,http://2023.stream-link.org/playlist/ebc_finance
東森財經,http://www.336699.live:1935/blocksix/4gtv-live019.stream/chunklist.m3u8
東森yoyo,http://www.yshmzmc.top/gtjm.php?id=live1008
東森yoyo,http://pull-l3-cny.douyincdn.com/third/stream-adb7cf254b46d42d58828f590a6137bf.m3u8
東森yoyo,http://2023.stream-link.org/playlist/ebc_yoyo
东森戏剧,http://123.51.230.108:18538/.m3u8
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
中天综合,http://pull-l3-cny.douyincdn.com/third/stream-5f26752efeee9e0c53cf6b530640ce60.m3u8
中天综合,http://107.151.203.111:2209/135/us50.php?id=ztz
中天综合,http://2023.stream-link.org/playlist/cti_zh
中天综合,http://107.151.203.111:2209/135/us50.php?id=ztz
中天综合,http://23.237.10.66:16372
天才衝衝衝,http://2023.stream-link.org/playlist/cts_zy.flv
有线新闻台,http://2022.stream-link.org/playlist/cable_news
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://107.151.203.111:2209/135/hk.php?id=cable37h
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有線財經資訊台,http://2022.stream-link.org/playlist/cable_finance
無綫新聞台,http://2022.stream-link.org/playlist/tvb_news
無綫財經·體育·資訊台,http://2022.stream-link.org/playlist/tvb_finance
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
峨眉电影,http://182.151.211.171:808/hls/58/index.m3u8
Lifetime,http://www.336699.live:1935/blocksix/4gtv-live029.stream/chunklist.m3u8
ABC互动英语,http://www.336699.live:1935/blocksix/4gtv-live030.stream/chunklist.m3u8
东森购物1台,http://www.336699.live:1935/blocksix/4gtv-live047.stream/chunklist.m3u8
东森购物2台,http://www.336699.live:1935/blocksix/4gtv-live046.stream/chunklist.m3u8
靖天卡通台,http://www.336699.live:1935/blockfour/4gtv-4gtv044.stream/playlist.m3u8
靖洋戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
采昌,http://www.336699.live:1935/blockfour/4gtv-4gtv049.stream/playlist.m3u8
GINX,http://www.336699.live:1935/blockfour/4gtv-4gtv053.stream/playlist.m3u8
靖天欢乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8
靖天映画,http://www.336699.live:1935/blockfour/4gtv-4gtv055.stream/playlist.m3u8
靖天戏剧,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
靖天国际,http://www.336699.live:1935/blockfour/4gtv-4gtv063.stream/playlist.m3u8
靖天育乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8
中视箐采,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8
爱尔达娱乐,http://www.336699.live:1935/blockfour/4gtv-4gtv070.stream/playlist.m3u8
人间卫视,http://www.336699.live:1935/blocksix/4gtv-live008.stream/chunklist.m3u8
Rollor,http://www.336699.live:1935/blocksix/4gtv-live012.stream/chunklist.m3u8
老电影,http://www.336699.live:1935/blocksix/4gtv-live021.stream/chunklist.m3u8
影迷纪实台,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8
全球财经HD,http://www.336699.live:1935/blocksix/4gtv-live060.stream/chunklist.m3u8
全民最大党,http://www.336699.live:1935/blocksix/4gtv-live076.stream/chunklist.m3u8
宠物俱乐部,http://www.336699.live:1935/blocksix/4gtv-live110.stream/chunklist.m3u8
GlobalTrekker,http://www.336699.live:1935/blocksix/4gtv-live112.stream/chunklist.m3u8
爱尔达生活旅游,http://www.336699.live:1935/blocksix/4gtv-live120.stream/chunklist.m3u8
LUXE TV,http://www.336699.live:1935/blocksix/4gtv-live121.stream/chunklist.m3u8
Style,http://www.336699.live:1935/blocksix/4gtv-live122.stream/chunklist.m3u8
中天美食旅游,http://www.336699.live:1935/blocksix/4gtv-live123.stream/chunklist.m3u8
CNN,http://www.336699.live:1935/blocksix/4gtv-live130.stream/chunklist.m3u8
MCE,http://www.336699.live:1935/blocksix/4gtv-live157.stream/chunklist.m3u8
ariring,http://www.336699.live:1935/blockfour/4gtv-4gtv079.stream/playlist.m3u8
Trace sport,http://www.336699.live:1935/blockfour/4gtv-4gtv077.stream/playlist.m3u8
Trace urban,http://www.336699.live:1935/blockfour/4gtv-4gtv082.stream/playlist.m3u8
Mezzo,http://www.336699.live:1935/blockfour/4gtv-4gtv083.stream/playlist.m3u8
智林体育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
凤凰香港,http://lcx-olt.8866.org:8181/tsfile/live/1071_1.m3u8
东森电影,http://lcx-olt.8866.org:8181/tsfile/live/1075_1.m3u8
中国电影,http://lcx-olt.8866.org:8181/tsfile/live/1076_1.m3u8
龙祥电影,http://lcx-olt.8866.org:8181/tsfile/live/1077_1.m3u8
东森洋片,http://lcx-olt.8866.org:8181/tsfile/live/1133_1.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.23:808/hls/32/index.m3u8
东森洋片,http://120.84.96.23:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.23:808/hls/30/index.m3u8
星空卫视,http://120.84.96.23:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.23:808/hls/81/index.m3u8
私人影院,http://120.84.96.23:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.23:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.28:808/hls/32/index.m3u8
东森洋片,http://120.84.96.28:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.28:808/hls/30/index.m3u8
星空卫视,http://120.84.96.28:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.28:808/hls/81/index.m3u8
私人影院,http://120.84.96.28:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.28:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.73:808/hls/32/index.m3u8
东森洋片,http://120.84.96.73:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.73:808/hls/30/index.m3u8
星空卫视,http://120.84.96.73:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.73:808/hls/81/index.m3u8
私人影院,http://120.84.96.73:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.73:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.79:808/hls/32/index.m3u8
东森洋片,http://120.84.96.79:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.79:808/hls/30/index.m3u8
星空卫视,http://120.84.96.79:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.79:808/hls/81/index.m3u8
私人影院,http://120.84.96.79:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.79:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.82:808/hls/32/index.m3u8
东森洋片,http://120.84.96.82:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.82:808/hls/30/index.m3u8
星空卫视,http://120.84.96.82:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.82:808/hls/81/index.m3u8
私人影院,http://120.84.96.82:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.82:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
东森洋片,http://120.84.96.87:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.87:808/hls/30/index.m3u8
星空卫视,http://120.84.96.87:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.87:808/hls/81/index.m3u8
私人影院,http://120.84.96.87:808/hls/85/index.m3u8
财经体育新闻,http://120.84.87.23:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.89:808/hls/32/index.m3u8
东森洋片,http://120.84.96.89:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.89:808/hls/30/index.m3u8
星空卫视,http://120.84.96.89:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.89:808/hls/81/index.m3u8
私人影院,http://120.84.96.89:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.89:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.108:808/hls/32/index.m3u8
东森洋片,http://120.84.96.108:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.108:808/hls/30/index.m3u8
星空卫视,http://120.84.96.108:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.108:808/hls/81/index.m3u8
私人影院,http://120.84.96.108:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.108:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.113:808/hls/32/index.m3u8
东森洋片,http://120.84.96.113:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.113:808/hls/30/index.m3u8
星空卫视,http://120.84.96.113:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.113:808/hls/81/index.m3u8
私人影院,http://120.84.96.113:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.113:808/hls/86/index.m3u8
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS03/master.m3u8
好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.130:808/hls/32/index.m3u8
东森洋片,http://120.84.96.130:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.130:808/hls/30/index.m3u8
星空卫视,http://120.84.96.130:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.130:808/hls/81/index.m3u8
私人影院,http://120.84.96.130:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.130:808/hls/86/index.m3u8
东森新闻台,http://116.11.140.103:8181/tsfile/live/1201_1.m3u8
好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
ELEVEN1,http://116.11.140.103:8181/tsfile/live/1204_1.m3u8
龙祥电影,http://116.11.140.103:8181/tsfile/live/1205_1.m3u8
凤凰香港,http://116.11.140.103:8181/tsfile/live/1207_1.m3u8
TVB星河,http://116.11.140.103:8181/tsfile/live/1206_1.m3u8
私人影院,http://116.11.140.103:8181/tsfile/live/1210_1.m3u8
八大戏剧,http://116.11.140.103:8181/tsfile/live/1208_1.m3u8
Z频道,http://116.11.140.103:8181/tsfile/live/1209_1.m3u8
八大娱乐台,http://116.11.140.103:8181/tsfile/live/1211_1.m3u8
东森亚洲台,http://116.11.140.103:8181/tsfile/live/1212_1.m3u8
AXN,http://116.11.140.103:8181/tsfile/live/1217_1.m3u8
ELEVEN2,http://116.11.140.103:8181/tsfile/live/1216_1.m3u8
ELEVEN2,http://183.239.193.55:2223/hls/4/index.m3u8
BOOM,http://116.11.140.103:8181/tsfile/live/1219_1.m3u8
东森电影,http://116.11.140.103:8181/tsfile/live/1222_1.m3u8
东森洋片,http://116.11.140.103:8181/tsfile/live/1218_1.m3u8
东森戏剧台,http://116.11.140.103:8181/tsfile/live/1223_1.m3u8
私人影院,http://116.11.140.103:8181/tsfile/live/1210_1.m3u8
八大娱乐,http://116.11.140.103:8181/tsfile/live/1211_1.m3u8
东森亚洲,http://116.11.140.103:8181/tsfile/live/1212_1.m3u8
龙华电影,http://116.50.42.21:8575/.m3u8
龙华电影,http://www.336699.live:1935/blockfour/litv-longturn03.stream/playlist.m3u8
龙华电影,http://116.50.42.21:8575/.m3u8
龙华戏剧,http://123.51.230.108:18513/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
韩国中文,https://sjva.soa1.duckdns.org/klive/api/url.m3u8?m=url&s=wavve&i=C8401&q=default
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
亚美卫视,http://www.seasky.icu/ymws.php
北京iptv4K,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
4K超高清电影,http://159.75.85.63:5681/sxg.php
4K超高清电影,http://r.jdshipin.com/5DWJk
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
凤凰香港,http://jydx.jdshipin.com:8081/hls/38/index.m3u8
凤凰香港,http://39.135.138.58:18890/PLTV/88888888/224/3221226251/index.m3u8
香港开电视,http://2022.stream-link.org/playlist/hoy_tv
香港开电视资讯,http://2022.stream-link.org/playlist/hoy_info
RHK31,http://2022.stream-link.org/playlist/rthk_31
RHK32,http://2022.stream-link.org/playlist/rthk_32
RHK31,https://cdn.hklive.tv/xxxx/31/index.m3u8
RHK32,https://cdn.hklive.tv/xxxx/32/index.m3u8
RHK34,https://cdn.hklive.tv/xxxx/34/index.m3u8
香港卫视,http://107.151.203.111:2209/135/hk.php?id=hkws
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
无线财经,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
无线财经,http://radius.8866.org:800/hls/83/index.m3u8
无线新闻台,http://radius.8866.org:800/hls/82/index.m3u8


🇨🇳 影视,#genre#

IPTV淘剧场,http://222.128.98.255:4000/rtp/239.3.1.95:8001
IPTV淘剧场,http://lay6.3322.org:4022/udp/239.3.1.95:8001
IPTV淘剧场,http://router.tonyliangli.cn:4022/udp/239.3.1.95:8001
IPTV淘剧场,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.95:8001
IPTV淘电影,http://222.128.98.255:4000/rtp/239.3.1.250:8001
IPTV淘电影,http://lay6.3322.org:4022/udp/239.3.1.250:8001
IPTV淘电影,http://router.tonyliangli.cn:4022/udp/239.3.1.250:8001
IPTV淘电影,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.250:8001
IPTV淘娱乐,http://222.128.98.255:4000/rtp/239.3.1.100:8001
IPTV淘娱乐,http://lay6.3322.org:4022/udp/239.3.1.100:8001
IPTV淘娱乐,http://router.tonyliangli.cn:4022/udp/239.3.1.100:8001
IPTV淘娱乐,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.100:8001
IPTV淘BABY,http://222.128.98.255:4000/rtp/239.3.1.238:8001
IPTV淘BABY,http://lay6.3322.org:4022/udp/239.3.1.238:8001
IPTV淘BABY,http://router.tonyliangli.cn:4022/udp/239.3.1.238:8001
IPTV淘BABY,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.238:8001
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/wqCHCdzdyH265_4000.m3u8
CHC高清电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/lnwsCHC-HDH265_4000.m3u8
CHC家庭影院,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jbtygqCHCjtyyH265_4000.m3u8
CHC动作电影,http://www.51nas.top:4022/udp/239.81.0.239:4056
CHC高清电影,http://www.51nas.top:4022/udp/239.81.0.240:4056
CHC家庭电影,http://www.51nas.top:4022/udp/239.81.0.238:4056
CHC高清电影,http://222.79.112.138/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC家庭影院,http://222.79.112.138/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭电影,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
1905电影,http://111.177.34.80/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.68/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.67/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.69/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://111.177.34.66/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.16/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.80/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.81/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://115.231.128.73/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.16/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.29/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://120.220.38.27/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
1905电影,http://124.132.156.25/hlslive2.ks-cdn.m1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225764/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225769/index.m3u8
峨眉电影,http://vl15191373.imwork.net:8880/udp/239.93.0.252:5140

爱情喜剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
潮妈辣婆,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226107/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226692/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226712/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225881/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226708/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226754/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225893/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226741/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226743/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226736/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226732/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动作电影,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
都市剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227204/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
古装剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
黑莓电影,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
黑莓动画[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
黑莓电影[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
黑莓电竞[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
黑莓动画,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225878/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
欢笑剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227145/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225946/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227213/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
家庭剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225882/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
嘉佳卡通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227230/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金牌综艺,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金色学堂,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227208/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226937/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226975/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰卡通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰卡通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226959/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
惊悚悬疑,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225885/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
精品大剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225889/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
