
🇨🇳 央视频道_,#genre#
CCTV15,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001019000000352948/index.m3u8
CCTV16,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000079000000434986/index.m3u8
CCTV17,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000025000000024152/index.m3u8
CCTV17,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001018000000188913/index.m3u8
CHC动作电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000448842/index.m3u8
CHC高清电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000448841/index.m3u8
CHC家庭影院,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000448840/index.m3u8
CCTV兵器科技,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244796/index.m3u8
CCTV第一剧场,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244808/index.m3u8
CCTV电视指南,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244797/index.m3u8
CCTV风云剧场,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244807/index.m3u8
CCTV风云音乐,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244809/index.m3u8
CCTV风云足球,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244800/index.m3u8
CCTV高尔夫·网球,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244801/index.m3u8
CCTV怀旧剧场,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244806/index.m3u8
CCTV女性时尚,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244811/index.m3u8
CCTV世界地理,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244805/index.m3u8
CCTV央视台球,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244803/index.m3u8
CCTV央视文化精品,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000091000000244810/index.m3u8
CGTN,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182292/index.m3u8
CGTN,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028019/index.m3u8
CGTN阿拉伯语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305587/index.m3u8
CGTN俄语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305589/index.m3u8
CGTN法语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305586/index.m3u8
CGTN记录,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182305/index.m3u8
CGTN记录,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028012/index.m3u8
CGTN西班牙语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305582/index.m3u8

CCTV1,http://219.142.150.54:9901/tsfile/live/0001_1.m3u8
CCTV2,http://219.142.150.54:9901/tsfile/live/0002_1.m3u8
CCTV3,http://219.142.150.54:9901/tsfile/live/0003_1.m3u8
CCTV4,http://219.142.150.54:9901/tsfile/live/0004_1.m3u8
CCTV5,http://219.142.150.54:9901/tsfile/live/0005_1.m3u8
CCTV6,http://219.142.150.54:9901/tsfile/live/0006_1.m3u8
CCTV7,http://219.142.150.54:9901/tsfile/live/0007_1.m3u8
CCTV8,http://219.142.150.54:9901/tsfile/live/0008_1.m3u8
CCTV9,http://219.142.150.54:9901/tsfile/live/0009_1.m3u8
CCTV10,http://219.142.150.54:9901/tsfile/live/0010_1.m3u8
CCTV11,http://219.142.150.54:9901/tsfile/live/0011_1.m3u8
CCTV12,http://219.142.150.54:9901/tsfile/live/0012_1.m3u8
CCTV13,http://219.142.150.54:9901/tsfile/live/0013_1.m3u8
CCTV14,http://219.142.150.54:9901/tsfile/live/0014_1.m3u8
CCTV15,http://219.142.150.54:9901/tsfile/live/0015_1.m3u8
CCTV16,http://219.142.150.54:9901/tsfile/live/0016_1.m3u8
CCTV17,http://219.142.150.54:9901/tsfile/live/0017_1.m3u8
CCTV5+,http://219.142.150.54:9901/tsfile/live/0018_1.m3u8



CCTV1,http://121.24.98.6:8090/hls/9/index.m3u8
CCTV2,http://121.24.98.6:8090/hls/10/index.m3u8
CCTV3,http://121.24.98.6:8090/hls/11/index.m3u8
CCTV4,http://121.24.98.6:8090/hls/12/index.m3u8
CCTV5,http://121.24.98.6:8090/hls/13/index.m3u8
CCTV6,http://121.24.98.6:8090/hls/14/index.m3u8
CCTV7,http://121.24.98.6:8090/hls/15/index.m3u8
CCTV8,http://121.24.98.6:8090/hls/16/index.m3u8
CCTV9,http://121.24.98.6:8090/hls/17/index.m3u8
CCTV10,http://121.24.98.6:8090/hls/18/index.m3u8
CCTV11,http://121.24.98.6:8090/hls/19/index.m3u8
CCTV12,http://121.24.98.6:8090/hls/20/index.m3u8
CCTV13,http://121.24.98.6:8090/hls/21/index.m3u8
CCTV14,http://121.24.98.6:8090/hls/22/index.m3u8
CCTV15,http://121.24.98.6:8090/hls/23/index.m3u8
CCTV16,http://219.142.150.193:9901/tsfile/live/0016_1.m3u8
CCTV17,http://121.24.98.6:8090/hls/24/index.m3u8
CCTV5+,http://121.24.98.6:8090/hls/5/index.m3u8


CCTV1,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV2,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv2hd8m/8000000/mnf.m3u8
CCTV3,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv38m/8000000/mnf.m3u8
CCTV4,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv4hd8m/8000000/mnf.m3u8
CCTV5,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv58m/8000000/mnf.m3u8
CCTV6,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv6hd8m/8000000/mnf.m3u8
CCTV7,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv7hd8m/8000000/mnf.m3u8
CCTV8,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv8hd8m/8000000/mnf.m3u8
CCTV9,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV10,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv10hd8m/8000000/mnf.m3u8
CCTV11,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv11hd8m/8000000/mnf.m3u8
CCTV12,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv12hd8m/8000000/mnf.m3u8
CCTV13,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv13xwhd8m/8000000/mnf.m3u8
CCTV14,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctvsehd8m/8000000/mnf.m3u8
CCTV15,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv15hd8m/8000000/mnf.m3u8
CCTV16,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv16hd8m/8000000/mnf.m3u8
CCTV16,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv16hd4k/15000000/mnf.m3u8
CCTV17,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv17hd8m/8000000/mnf.m3u8
CCTV5+,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv5phd8m/8000000/mnf.m3u8
CCTV4K,http://223.109.136.51/liveplay-kk.rtxapp.com/live/program/live/cctv4k/15000000/mnf.m3u8

CCTV1,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV2,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv2hd8m/8000000/mnf.m3u8
CCTV3,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv38m/8000000/mnf.m3u8
CCTV4,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv4hd8m/8000000/mnf.m3u8
CCTV5,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv58m/8000000/mnf.m3u8
CCTV6,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv6hd8m/8000000/mnf.m3u8
CCTV7,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv7hd8m/8000000/mnf.m3u8
CCTV8,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv8hd8m/8000000/mnf.m3u8
CCTV9,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV10,http://219.151.139.14046/liveplay-kk.rtxapp.com/live/program/live/cctv10hd8m/8000000/mnf.m3u8
CCTV11,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv11hd8m/8000000/mnf.m3u8
CCTV12,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv12hd8m/8000000/mnf.m3u8
CCTV13,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv13xwhd8m/8000000/mnf.m3u8
CCTV14,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctvsehd8m/8000000/mnf.m3u8
CCTV15,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv15hd8m/8000000/mnf.m3u8
CCTV16,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv16hd8m/8000000/mnf.m3u8
CCTV16,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv16hd4k/15000000/mnf.m3u8
CCTV17,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv17hd8m/8000000/mnf.m3u8
CCTV5+,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv5phd8m/8000000/mnf.m3u8
CCTV4K,http://219.151.139.40/liveplay-kk.rtxapp.com/live/program/live/cctv4k/15000000/mnf.m3u8


CCTV1,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8
CCTV2,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv2HD/__op/default/__f/index.m3u8
CCTV3,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv3HD/__op/default/__f/index.m3u8
CCTV4,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv4HD/__op/default/__f/index.m3u8
CCTV5,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5HD/__op/default/__f/index.m3u8
CCTV6,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv6HD/__op/default/__f/index.m3u8
CCTV7,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv7HD/__op/default/__f/index.m3u8
CCTV8,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv8HD/__op/default/__f/index.m3u8
CCTV9,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv9HD/__op/default/__f/index.m3u8
CCTV10,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv10HD/__op/default/__f/index.m3u8
CCTV11,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv11HD/__op/default/__f/index.m3u8
CCTV12,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv12HD/__op/default/__f/index.m3u8
CCTV13,http://hls.live.cqccn.com/__cl/cg:live/__c/CCTVNewsHD/__op/default/__f/index.m3u8
CCTV14,http://hls.live.cqccn.com/__cl/cg:live/__c/cctvseHD/__op/default/__f/index.m3u8
CCTV15,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv15HD/__op/default/__f/index.m3u8
CCTV16,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv16HD/__op/default/__f/index.m3u8
CCTV17,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8
CCTV5+,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5SportHD/__op/default/__f/index.m3u8
CCTV4K,http://hls.live.cqccn.com/__cl/cg:live/__c/CCTV4K/__op/default/__f/index.m3u8


CCTV1,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225922/index.m3u8
CCTV2,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225923/index.m3u8
CCTV3,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227055/index.m3u8
CCTV4,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221226968/index.m3u8
CCTV5,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227170/index.m3u8
CCTV5+,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225939/index.m3u8
CCTV6,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227137/index.m3u8
CCTV7,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225927/index.m3u8
CCTV8,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227174/index.m3u8
CCTV9,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225929/index.m3u8
CCTV10,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225931/index.m3u8
CCTV11,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225815/index.m3u8
CCTV12,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225932/index.m3u8
CCTV13,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225817/index.m3u8
CCTV14,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225933/index.m3u8
CCTV15,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225818/index.m3u8
CCTV16,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227125/index.m3u8
CCTV17,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221226986/index.m3u8


CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8 
CCTV2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226466/index.m3u8 
CCTV3，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226461/index.m3u8 
CCTV4，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226468/index.m3u8 
CCTV5，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226487/index.m3u8 
CCTV6，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226485/index.m3u8 
CCTV7,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226486/index.m3u8 
CCTV8，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8 
CCTV9，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226482/index.m3u8 
CCTV10，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226483/index.m3u8 
CCTV11,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8 
CCTV12，http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226479/index.m3u8 
CCTV13,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8 
CCTV14,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226475/index.m3u8 
CCTV15,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226478/index.m3u8 
CCTV17,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8 
CCTV5+,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8 


CCTV1,http://223.95.111.98:5555/newlive/live/hls/1/live.m3u8
CCTV2,http://223.95.111.98:5555/newlive/live/hls/2/live.m3u8
CCTV3,http://223.95.111.98:5555/newlive/live/hls/3/live.m3u8
CCTV4,http://223.95.111.98:5555/newlive/live/hls/4/live.m3u8
CCTV5,http://223.95.111.98:5555/newlive/live/hls/5/live.m3u8
CCTV6,http://223.95.111.98:5555/newlive/live/hls/6/live.m3u8
CCTV7,http://223.95.111.98:5555/newlive/live/hls/7/live.m3u8
CCTV8,http://223.95.111.98:5555/newlive/live/hls/8/live.m3u8
CCTV9,http://223.95.111.98:5555/newlive/live/hls/9/live.m3u8
央视10,http://223.95.111.98:5555/newlive/live/hls/10/live.m3u8
CCTV11,http://223.95.111.98:5555/newlive/live/hls/11/live.m3u8
CCTV12,http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV13,http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV14,http://223.95.111.98:5555/newlive/live/hls/14/live.m3u8
CCTV15,http://223.95.111.98:5555/newlive/live/hls/15/live.m3u8
CCTV2,http://39.184.224.99:9080/newlive/live/hls/2/live.m3u8
CCTV3,http://39.184.224.99:9080/newlive/live/hls/3/live.m3u8
CCTV4,http://39.184.224.99:9080/newlive/live/hls/4/live.m3u8
CCTV5,http://39.184.224.99:9080/newlive/live/hls/5/live.m3u8
CCTV6,http://39.184.224.99:9080/newlive/live/hls/6/live.m3u8
CCTV7,http://39.184.224.99:9080/newlive/live/hls/7/live.m3u8
CCTV8,http://39.184.224.99:9080/newlive/live/hls/8/live.m3u8
CCTV9,http://39.184.224.99:9080/newlive/live/hls/9/live.m3u8
央视10,http://39.184.224.99:9080/newlive/live/hls/10/live.m3u8
央视11,http://39.184.224.99:9080/newlive/live/hls/11/live.m3u8
CCTV12,http://39.184.224.99:9080/newlive/live/hls/12/live.m3u8
CCTV14,http://39.184.224.99:9080/newlive/live/hls/14/live.m3u8
CCTV1,http://1.183.141.194:8000/hls/1/index.m3u8
CCTV2,http://1.183.141.194:8000/hls/2/index.m3u8
CCTV3,http://1.183.141.194:8000/hls/3/index.m3u8
CCTV4,http://1.183.141.194:8000/hls/4/index.m3u8
CCTV5,http://1.183.141.194:8000/hls/5/index.m3u8
CCTV6,http://1.183.141.194:8000/hls/6/index.m3u8
CCTV7,http://1.183.141.194:8000/hls/7/index.m3u8
CCTV8,http://1.183.141.194:8000/hls/8/index.m3u8
CCTV9,http://1.183.141.194:8000/hls/9/index.m3u8
央视10,http://1.183.141.194:8000/hls/10/index.m3u8
CCTV11,http://1.183.141.194:8000/hls/11/index.m3u8
CCTV12,http://1.183.141.194:8000/hls/12/index.m3u8
CCTV13,http://1.183.141.194:8000/hls/13/index.m3u8
CCTV14,http://1.183.141.194:8000/hls/14/index.m3u8
CCTV15,http://1.183.141.194:8000/hls/15/index.m3u8
CCTV1,http://183.196.25.171:808/hls/1/index.m3u8
CCTV2,http://183.196.25.171:808/hls/2/index.m3u8
CCTV3,http://183.196.25.171:808/hls/75/index.m3u8
CCTV4,http://183.196.25.171:808/hls/4/index.m3u8
CCTV5,http://183.196.25.171:808/hls/78/index.m3u8
CCTV6,http://183.196.25.171:808/hls/76/index.m3u8
CCTV5+,http://183.196.25.171:808/hls/61/index.m3u8
CCTV7,http://183.196.25.171:808/hls/7/index.m3u8
CCTV8,http://183.196.25.171:808/hls/77/index.m3u8
CCTV9,http://183.196.25.171:808/hls/9/index.m3u8
央视10,http://183.196.25.171:808/hls/10/index.m3u8
CCTV11,http://183.196.25.171:808/hls/11/index.m3u8
CCTV12,http://183.196.25.171:808/hls/12/index.m3u8
CCTV13,http://183.196.25.171:808/hls/13/index.m3u8
CCTV14,http://183.196.25.171:808/hls/14/index.m3u8
CCTV15,http://183.196.25.171:808/hls/15/index.m3u8
CCTV17,http://183.196.25.171:808/hls/93/index.m3u8
CCTV1,http://117.14.55.102:18080/hls/1/index.m3u8
CCTV2,http://117.14.55.102:18080/hls/2/index.m3u8
CCTV3,http://117.14.55.102:18080/hls/3/index.m3u8
CCTV4,http://117.14.55.102:18080/hls/4/index.m3u8
CCTV5,http://117.14.55.102:18080/hls/5/index.m3u8
CCTV5+,http://117.14.55.102:18080/hls/6/index.m3u8
CCTV6,http://117.14.55.102:18080/hls/7/index.m3u8
CCTV7,http://117.14.55.102:18080/hls/8/index.m3u8
CCTV8,http://117.14.55.102:18080/hls/9/index.m3u8
CCTV9,http://117.14.55.102:18080/hls/10/index.m3u8
央视10,http://117.14.55.102:18080/hls/11/index.m3u8
CCTV11,http://117.14.55.102:18080/hls/12/index.m3u8
CCTV12,http://117.14.55.102:18080/hls/13/index.m3u8
CCTV13,http://117.14.55.102:18080/hls/14/index.m3u8
CCTV14,http://117.14.55.102:18080/hls/15/index.m3u8
CCTV15,http://117.14.55.102:18080/hls/16/index.m3u8
CCTV17,http://117.14.55.102:18080/hls/18/index.m3u8
CCTV2,http://113.9.186.127:88/hls/163/index.m3u8
CCTV3,http://113.9.186.127:88/hls/3/index.m3u8
CCTV4,http://113.9.186.127:88/hls/4/index.m3u8
CCTV5,http://113.9.186.127:88/hls/5/index.m3u8
CCTV6,http://113.9.186.127:88/hls/6/index.m3u8
CCTV7,http://113.9.186.127:88/hls/7/index.m3u8
CCTV8,http://113.9.186.127:88/hls/8/index.m3u8
CCTV9,http://113.9.186.127:88/hls/9/index.m3u8
CCTV10,http://113.9.186.127:88/hls/10/index.m3u8
CCTV12,http://113.9.186.127:88/hls/12/index.m3u8
CCTV13,http://113.9.186.127:88/hls/13/index.m3u8
CCTV14,http://113.9.186.127:88/hls/14/index.m3u8
CCTV15,http://113.9.186.127:88/hls/15/index.m3u8
CCTV17,http://113.9.186.127:88/hls/17/index.m3u8
CCTV5+,http://113.9.186.127:88/hls/16/index.m3u8
CCTV1,http://121.24.98.36:8090/hls/9/index.m3u8
CCTV2,http://121.24.98.36:8090/hls/10/index.m3u8
CCTV3,http://121.24.98.36:8090/hls/11/index.m3u8
CCTV4,http://121.24.98.36:8090/hls/12/index.m3u8
CCTV5,http://121.24.98.36:8090/hls/13/index.m3u8
CCTV6,http://121.24.98.36:8090/hls/14/index.m3u8
CCTV7,http://121.24.98.36:8090/hls/15/index.m3u8
CCTV8,http://121.24.98.36:8090/hls/16/index.m3u8
CCTV9,http://121.24.98.36:8090/hls/17/index.m3u8
CCTV10,http://121.24.98.36:8090/hls/18/index.m3u8
CCTV11,http://121.24.98.36:8090/hls/19/index.m3u8
CCTV12,http://121.24.98.36:8090/hls/20/index.m3u8
CCTV13,http://121.24.98.36:8090/hls/21/index.m3u8
CCTV14,http://121.24.98.36:8090/hls/22/index.m3u8
CCTV15,http://121.24.98.36:8090/hls/23/index.m3u8
CCTV17,http://121.24.98.36:8090/hls/24/index.m3u8
CCTV5+,http://121.24.98.36:8090/hls/5/index.m3u8




🇨🇳 卫视频道,#genre#


湖南卫视,http://106.115.27.214:9901/tsfile/live/1012_1.m3u8
浙江卫视,http://106.115.27.214:9901/tsfile/live/1017_1.m3u8
江苏卫视,http://106.115.27.214:9901/tsfile/live/1015_1.m3u8
东方卫视,http://106.115.27.214:9901/tsfile/live/1016_1.m3u8
山东卫视,http://106.115.27.214:9901/tsfile/live/1043_1.m3u8
北京卫视,http://106.115.27.214:9901/tsfile/live/1011_1.m3u8
